malware_name,strings,conditions,hex_patterns,rule_length,file_size,contains_exec,family,class,label
cred_vnc,['VNCPassView'],all of them,[],931,[],0,capabilities,506,0
cred_ie7,"['Crypt32.dll', 'CryptUnprotectData', 'abe2869f-9b47-4cd9-a358-c22904dba7f7']",all of them,[],931,[],0,capabilities,506,0
sniff_lan,"['packet.dll', 'npf.sys', 'wpcap.dll', 'winpcap.dll']",any of them,[],931,[],0,capabilities,506,0
migrate_apc,"['OpenThread', 'QueueUserAPC']",all of them,[],931,[],0,capabilities,506,0
spreading_file,"['autorun.inf', 'desktop.ini', 'desktop.lnk']",any of them,[],931,[],0,capabilities,506,0
spreading_share,"['netapi32.dll', 'NetShareGetInfo', 'NetShareEnum']",$f1 and 1 of ($c*),[],931,[],0,capabilities,506,0
rat_vnc,"['ultravnc.ini', 'StartVNC', 'StopVNC']",any of them,[],931,[],0,capabilities,506,0
rat_rdp,"['SYSTEM\\\\CurrentControlSet\\\\Control\\\\Terminal Server', 'software\\\\microsoft\\\\windows nt\\\\currentversion\\\\terminal server', 'SYSTEM\\\\CurrentControlSet\\\\Control\\\\Terminal Server\\\\WinStations\\\\RDP-Tcp', 'EnableAdminTSRemote', 'net start termservice', 'sc config termservice start']",any of them,[],931,[],0,capabilities,506,0
rat_telnet,['software\\\\microsoft\\\\telnetserver'],any of them,[],931,[],0,capabilities,506,0
rat_webcam,"['avicap32.dll', 'capCreateCaptureWindow']",all of them,[],931,[],0,capabilities,506,0
win_mutex,['CreateMutex'],1 of ($c*),[],931,[],0,capabilities,506,0
win_registry,"['advapi32.dll', 'RegQueryValueExA', 'RegOpenKeyExA', 'RegCloseKey', 'RegSetValueExA', 'RegCreateKeyA', 'RegCloseKey']",$f1 and 1 of ($c*),[],931,[],0,capabilities,506,0
win_token,"['advapi32.dll', 'DuplicateTokenEx', 'AdjustTokenPrivileges', 'OpenProcessToken', 'LookupPrivilegeValueA']",$f1 and 1 of ($c*),[],931,[],0,capabilities,506,0
win_private_profile,"['kernel32.dll', 'GetPrivateProfileIntA', 'GetPrivateProfileStringA', 'WritePrivateProfileStringA']",$f1 and 1 of ($c*),[],931,[],0,capabilities,506,0
win_files_operation,"['kernel32.dll', 'WriteFile', 'SetFilePointer', 'WriteFile', 'ReadFile', 'DeleteFileA', 'CreateFileA', 'FindFirstFileA', 'MoveFileExA', 'FindClose', 'SetFileAttributesA', 'CopyFile']",$f1 and 3 of ($c*),[],931,[],0,capabilities,506,0
Str_Win32_Winsock2_Library,"['Ws2_32.dll', 'WSock32.dll']","(any of ($ws2_lib, $wsock2_lib))",[],931,[],0,capabilities,506,0
Str_Win32_Wininet_Library,['WININET.dll'],(all of ($wininet*)),[],931,[],0,capabilities,506,0
Str_Win32_Internet_API,"['InternetCloseHandle', 'InternetReadFile', 'InternetConnect', 'InternetOpen']",(any of ($wininet_call*)),[],931,[],0,capabilities,506,0
Str_Win32_Http_API,"['HttpSendRequest', 'HttpQueryInfo', 'HttpOpenRequest']",(any of ($wininet_call_http*)),[],931,[],0,capabilities,506,0
ldpreload,"['dlopen', 'dlsym', 'fopen', 'fopen64', '__fxstat', '__fxstat64', 'accept', '__lxstat', '__lxstat64', 'open', 'rmdir', '__xstat', '__xstat64', 'unlink', 'unlikat', 'fdopendir', 'opendir', 'readdir', 'readdir64']",($a or $b) and 5 of them,[],931,[],0,capabilities,506,0
mysql_database_presence,"['MySql.Data', 'MySqlCommand', 'MySqlConnection', 'MySqlDataReader', 'MySql.Data.MySqlClient']",(any of ($db*)),[],931,[],0,capabilities,506,0
Big_Numbers0,['[0-9a-fA-F]{20}'],$c0,['20'],1580,[],0,crypto_signatures,508,0
Big_Numbers1,['[0-9a-fA-F]{32}'],$c0,['32'],1580,[],0,crypto_signatures,508,0
Big_Numbers2,['[0-9a-fA-F]{48}'],$c0,['48'],1580,[],0,crypto_signatures,508,0
Big_Numbers3,['[0-9a-fA-F]{64}'],$c0,['64'],1580,[],0,crypto_signatures,508,0
Big_Numbers4,['[0-9a-fA-F]{128}'],$c0,['128'],1580,[],0,crypto_signatures,508,0
Big_Numbers5,['[0-9a-fA-F]{256}'],$c0,['256'],1580,[],0,crypto_signatures,508,0
Prime_Constants_char,[],$c0,[' 03 05 07 0B 0D 11 13 17 1D 1F 25 29 2B 2F 35 3B 3D 43 47 49 4F 53 59 61 65 67 6B 6D 71 7F 83 89 8B 95 97 9D A3 A7 AD B3 B5 BF C1 C5 C7 D3 DF E3 E5 E9 EF F1 FB '],1580,[],0,crypto_signatures,508,0
Prime_Constants_long,[],$c0,[' 03 00 00 00 05 00 00 00 07 00 00 00 0B 00 00 00 0D 00 00 00 11 00 00 00 13 00 00 00 17 00 00 00 1D 00 00 00 1F 00 00 00 25 00 00 00 29 00 00 00 2B 00 00 00 2F 00 00 00 35 00 00 00 3B 00 00 00 3D 00 00 00 43 00 00 00 47 00 00 00 49 00 00 00 4F 00 00 00 53 00 00 00 59 00 00 00 61 00 00 00 65 00 00 00 67 00 00 00 6B 00 00 00 6D 00 00 00 71 00 00 00 7F 00 00 00 83 00 00 00 89 00 00 00 8B 00 00 00 95 00 00 00 97 00 00 00 9D 00 00 00 A3 00 00 00 A7 00 00 00 AD 00 00 00 B3 00 00 00 B5 00 00 00 BF 00 00 00 C1 00 00 00 C5 00 00 00 C7 00 00 00 D3 00 00 00 DF 00 00 00 E3 00 00 00 E5 00 00 00 E9 00 00 00 EF 00 00 00 F1 00 00 00 FB 00 00 00 '],1580,[],0,crypto_signatures,508,0
Advapi_Hash_API,"['advapi32.dll', 'CryptCreateHash', 'CryptHashData', 'CryptAcquireContext']",$advapi32 and ($CryptCreateHash and $CryptHashData and $CryptAcquireContext),[],1580,[],0,crypto_signatures,508,0
Crypt32_CryptBinaryToString_API,"['crypt32.dll', 'CryptBinaryToStringA']",$crypt32 and ($CryptBinaryToStringA),[],1580,[],0,crypto_signatures,508,0
CRC32c_poly_Constant,[],$c0,[' 783BF682 '],1580,[],0,crypto_signatures,508,0
CRC32_poly_Constant,[],$c0,[' 2083B8ED '],1580,[],0,crypto_signatures,508,0
CRC32_table,[],$c0,[' 00 00 00 00 96 30 07 77 2C 61 0E EE BA 51 09 99 19 C4 6D 07 '],1580,[],0,crypto_signatures,508,0
CRC32_table_lookup,[],$c0,[' 8B 54 24 08 85 D2 7F 03 33 C0 C3 83 C8 FF 33 C9 85 D2 7E 29 56 8B 74 24 08 57 8D 9B 00 00 00 00 0F B6 3C 31 33 F8 81 E7 FF 00 00 00 C1 E8 08 33 04 BD ?? ?? ?? ?? 41 3B CA 7C E5 5F 5E F7 D0 C3 '],1580,[],0,crypto_signatures,508,0
CRC32b_poly_Constant,[],$c0,[' B71DC104 '],1580,[],0,crypto_signatures,508,0
CRC16_table,[],$c0,[' 00 00 21 10 42 20 63 30 84 40 A5 50 C6 60 E7 70 08 81 29 91 4A A1 6B B1 8C C1 AD D1 CE E1 EF F1 31 12 10 02 73 32 52 22 B5 52 94 42 F7 72 D6 62 39 93 18 83 7B B3 5A A3 BD D3 9C C3 FF F3 DE E3 '],1580,[],0,crypto_signatures,508,0
FlyUtilsCnDES_ECB_Encrypt,[],$c0,[' 55 8B EC 83 C4 E8 53 56 57 33 DB 89 5D E8 89 5D EC 8B D9 89 55 F8 89 45 FC 8B 7D 08 8B 75 20 8B 45 FC E8 ?? ?? ?? ?? 8B 45 F8 E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 80 7D 18 00 74 1A 0F B6 55 18 8D 4D EC 8B 45 F8 E8 ?? ?? ?? ?? 8B 55 EC 8D 45 F8 E8 ?? ?? ?? ?? 80 7D 1C 00 74 1A 0F B6 55 1C 8D 4D E8 8B 45 FC E8 ?? ?? ?? ?? 8B 55 E8 8D 45 FC E8 ?? ?? ?? ?? 85 DB 75 07 E8 ?? ?? ?? ?? 8B D8 85 F6 75 07 E8 ?? ?? ?? ?? 8B F0 53 6A 00 8B 4D FC B2 01 A1 ?? ?? ?? ?? E8 ?? ?? ?? ?? 89 45 F4 33 D2 55 68 ?? ?? ?? ?? 64 FF 32 64 89 22 6A 00 6A 00 8B 45 F4 E8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 50 6A 00 33 C9 B2 01 A1 ?? ?? ?? ?? E8 ?? ?? ?? ?? 89 45 F0 33 D2 55 68 ?? ?? ?? ?? 64 FF 32 64 89 22 6A 00 6A 00 56 '],1580,[],0,crypto_signatures,508,0
FlyUtilsCnDES_ECB_Decrypt,[],$c0,[' 55 8B EC 83 C4 E8 53 56 57 33 DB 89 5D E8 89 5D EC 8B F9 89 55 F8 89 45 FC 8B 5D 18 8B 75 20 8B 45 FC E8 ?? ?? ?? ?? 8B 45 F8 E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 84 DB 74 18 8B D3 8D 4D EC 8B 45 F8 E8 ?? ?? ?? ?? 8B 55 EC 8D 45 F8 E8 ?? ?? ?? ?? 85 FF 75 07 E8 ?? ?? ?? ?? 8B F8 85 F6 75 07 E8 ?? ?? ?? ?? 8B F0 8B 4D FC B2 01 A1 ?? ?? ?? ?? E8 ?? ?? ?? ?? 89 45 F4 33 D2 55 68 ?? ?? ?? ?? 64 FF 32 64 89 22 57 6A 00 33 C9 B2 01 A1 ?? ?? ?? ?? E8 ?? ?? ?? ?? 89 45 F0 33 D2 55 68 ?? ?? ?? ?? 64 FF 32 64 89 22 6A 00 6A 00 56 E8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 50 FF 75 14 FF 75 10 8B 45 0C 50 8B 4D F8 8B 55 F0 8B 45 F4 E8 ?? ?? ?? ?? 6A 00 6A 00 8B 45 F0 E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 8B 55 08 8B 45 F0 E8 ?? ?? ?? ?? 33 C0 5A 59 59 64 89 10 EB 12 E9 ?? ?? ?? ?? 8B 45 08 E8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 33 C0 5A 59 59 64 89 10 68 ?? ?? ?? ?? 8B 45 F0 33 D2 89 55 F0 E8 ?? ?? ?? ?? C3 '],1580,[],0,crypto_signatures,508,0
Elf_Hash,[],any of them,"[' 53 56 33 C9 8B DA 4B 85 DB 7C 25 43 C1 E1 04 33 D2 8A 10 03 CA 8B D1 81 E2 00 00 00 F0 85 D2 74 07 8B F2 C1 EE 18 33 CE F7 D2 23 CA 40 4B 75 DC 8B C1 5E 5B C3 ', ' 53 33 D2 85 C0 74 2B EB 23 C1 E2 04 81 E1 FF 00 00 00 03 D1 8B CA 81 E1 00 00 00 F0 85 C9 74 07 8B D9 C1 EB 18 33 D3 F7 D1 23 D1 40 8A 08 84 C9 75 D7 8B C2 5B C3 ', ' 53 56 33 C9 8B D8 85 D2 76 23 C1 E1 04 33 C0 8A 03 03 C8 8B C1 25 00 00 00 F0 85 C0 74 07 8B F0 C1 EE 18 33 CE F7 D0 23 C8 43 4A 75 DD 8B C1 5E 5B C3 ', ' 53 56 57 8B F2 8B D8 8B FB 53 E8 ?? ?? ?? ?? 6B C0 02 71 05 E8 ?? ?? ?? ?? 8B D7 33 C9 8B D8 83 EB 01 71 05 E8 ?? ?? ?? ?? 85 DB 7C 2C 43 C1 E1 04 0F B6 02 03 C8 71 05 E8 ?? ?? ?? ?? 83 C2 01 B8 00 00 00 F0 23 C1 85 C0 74 07 8B F8 C1 EF 18 33 CF F7 D0 23 C8 4B 75 D5 8B C1 99 F7 FE 8B C2 85 C0 7D 09 03 C6 71 05 E8 ?? ?? ?? ?? 5F 5E 5B C3 ', ' 53 33 D2 EB 2C 8B D9 80 C3 BF 80 EB 1A 73 03 80 C1 20 C1 E2 04 81 E1 FF 00 00 00 03 D1 8B CA 81 E1 00 00 00 F0 8B D9 C1 EB 18 33 D3 F7 D1 23 D1 40 8A 08 84 C9 75 CE 8B C2 5B C3 ', ' 89 C2 31 C0 85 D2 74 30 2B 42 FC 74 2B 89 C1 29 C2 31 C0 53 0F B6 1C 11 01 C3 8D 04 1B C1 EB 14 8D 04 C5 00 00 00 00 81 E3 00 0F 00 00 31 D8 83 C1 01 75 E0 C1 E8 04 5B C3 ', ' 53 33 D2 85 C0 74 38 EB 30 8B D9 80 C3 BF 80 EB 1A 73 03 80 C1 20 C1 E2 04 81 E1 FF 00 00 00 03 D1 8B CA 81 E1 00 00 00 F0 85 C9 74 07 8B D9 C1 EB 18 33 D3 F7 D1 23 D1 40 8A 08 84 C9 75 CA 8B C2 5B C3 ']",1580,[],0,crypto_signatures,508,0
BLOWFISH_Constants,[],6 of them,"[' D1310BA6 ', ' A60B31D1 ', ' 98DFB5AC ', ' ACB5DF98 ', ' 2FFD72DB ', ' DB72FD2F ', ' D01ADFB7 ', ' B7DF1AD0 ', ' 4B7A70E9 ', ' E9707A4B ', ' F64C261C ', ' 1C264CF6 ']",1580,[],0,crypto_signatures,508,0
MD5_Constants,[' Init constants\n\t\t$c0 = { 67452301 }\n\t\t$c1 = { efcdab89 }\n\t\t$c2 = { 98badcfe }\n\t\t$c3 = { 10325476 }\n\t\t$c4 = { 01234567 }\n\t\t$c5 = { 89ABCDEF }\n\t\t$c6 = { FEDCBA98 }\n\t\t$c7 = { 76543210 }\n\t\t'],5 of them,"[' 67452301 ', ' efcdab89 ', ' 98badcfe ', ' 10325476 ', ' 01234567 ', ' 89ABCDEF ', ' FEDCBA98 ', ' 76543210 ', ' F4D50d87 ', ' 78A46AD7 ']",1580,[],0,crypto_signatures,508,0
MD5_API,"['advapi32.dll', 'cryptdll.dll', 'MD5Init', 'MD5Update', 'MD5Final']",($advapi32 or $cryptdll) and ($MD5Init and $MD5Update and $MD5Final),[],1580,[],0,crypto_signatures,508,0
RC6_Constants,[],2 of them,"[' B7E15163 ', ' 9E3779B9 ', ' 6351E1B7 ', ' B979379E ']",1580,[],0,crypto_signatures,508,0
RIPEMD160_Constants,[],5 of them,"[' 67452301 ', ' EFCDAB89 ', ' 98BADCFE ', ' 10325476 ', ' C3D2E1F0 ', ' 01234567 ', ' 89ABCDEF ', ' FEDCBA98 ', ' 76543210 ', ' F0E1D2C3 ']",1580,[],0,crypto_signatures,508,0
SHA1_Constants,[],5 of them,"[' 67452301 ', ' EFCDAB89 ', ' 98BADCFE ', ' 10325476 ', ' C3D2E1F0 ', ' 01234567 ', ' 89ABCDEF ', ' FEDCBA98 ', ' 76543210 ', ' F0E1D2C3 ', ' D6C162CA ']",1580,[],0,crypto_signatures,508,0
SHA512_Constants,[],5 of them,"[' 428a2f98 ', ' 982F8A42 ', ' 71374491 ', ' 91443771 ', ' B5C0FBCF ', ' CFFBC0B5 ', ' E9B5DBA5 ', ' A5DBB5E9 ', ' D728AE22 ', ' 22AE28D7 ']",1580,[],0,crypto_signatures,508,0
SHA2_BLAKE2_IVs,[],all of them,"[' 67 E6 09 6A ', ' 85 AE 67 BB ', ' 72 F3 6E 3C ', ' 3A F5 4F A5 ', ' 7F 52 0E 51 ', ' 8C 68 05 9B ', ' AB D9 83 1F ', ' 19 CD E0 5B ']",1580,[],0,crypto_signatures,508,0
TEAN,[],$c0,[' 2037EFC6 '],1580,[],0,crypto_signatures,508,0
WHIRLPOOL_Constants,[],2 of them,"[' 18186018c07830d8 ', ' d83078c018601818 ', ' 23238c2305af4626 ', ' 2646af05238c2323 ']",1580,[],0,crypto_signatures,508,0
DarkEYEv3_Cryptor,['\\\\DarkEYEV3-'],uint16(0) == 0x5a4d and $s0,[],1580,[],0,crypto_signatures,508,0
Miracl_powmod,[],$c0,[' 53 55 56 57 E8 ?? ?? ?? ?? 8B F0 8B 86 18 02 00 00 85 C0 0F 85 EC 01 00 00 8B 56 1C 42 8B C2 89 56 1C 83 F8 18 7D 17 C7 44 86 20 12 00 00 00 8B 86 2C 02 00 00 85 C0 74 05 E8 ?? ?? ?? ?? 8B 06 8B 4E 10 3B C1 74 2E 8B 7C 24 1C 57 E8 ?? ?? ?? ?? 83 C4 04 83 F8 02 7C 33 8B 57 04 8B 0E 51 8B 02 50 E8 ?? ?? ?? ?? 83 C4 08 83 F8 01 0F 84 58 01 00 00 EB 17 8B 7C 24 1C 6A 02 57 E8 ?? ?? ?? ?? 83 C4 08 85 C0 0F 84 3F 01 00 00 8B 8E C4 01 00 00 8B 54 24 18 51 52 E8 ?? ?? ?? ?? 8B 86 CC '],1580,[],0,crypto_signatures,508,0
Miracl_crt,[],$c0,[' 51 56 57 E8 ?? ?? ?? ?? 8B 74 24 10 8B F8 89 7C 24 08 83 7E 0C 02 0F 8C 99 01 00 00 8B 87 18 02 00 00 85 C0 0F 85 8B 01 00 00 8B 57 1C 42 8B C2 89 57 1C 83 F8 18 7D 17 C7 44 87 20 4A 00 00 00 8B 87 2C 02 00 00 85 C0 74 05 E8 ?? ?? ?? ?? 8B 46 04 8B 54 24 14 53 55 8B 08 8B 02 51 50 E8 ?? ?? ?? ?? 8B 4E 0C B8 01 00 00 00 83 C4 08 33 ED 3B C8 89 44 24 18 0F 8E C5 00 00 00 BF 04 00 00 00 8B 46 04 8B 0C 07 8B 10 8B 44 24 1C 51 52 8B 0C 07 51 E8 ?? ?? ?? ?? 8B 56 04 8B 4E 08 8B 04 '],1580,[],0,crypto_signatures,508,0
CryptoPP_a_exp_b_mod_c,[],any of them,"[' 6A FF 68 ?? ?? ?? ?? 64 A1 00 00 00 00 50 64 89 25 00 00 00 00 81 EC ?? 00 00 00 56 8B B4 24 B0 00 00 00 57 6A 00 8B CE C7 44 24 0C 00 00 00 00 E8 ?? ?? ?? ?? 84 C0 0F 85 16 01 00 00 8D 4C 24 24 E8 ?? ?? ?? ?? BF 01 00 00 00 56 8D 4C 24 34 89 BC 24 A4 00 00 00 E8 ?? ?? ?? ?? 8B 06 8D 4C 24 3C 50 6A 00 C6 84 24 A8 00 00 00 02 E8 ?? ?? ?? ?? 8D 4C 24 48 C6 84 24 A0 00 00 00 03 E8 ?? ?? ?? ?? C7 44 24 24 ?? ?? ?? ?? 8B 8C 24 AC 00 00 00 8D 54 24 0C 51 52 8D 4C 24 2C C7 84 24 A8 ', ' 6A FF 68 ?? ?? ?? ?? 64 A1 00 00 00 00 50 64 89 25 00 00 00 00 83 EC 4C 56 57 33 FF 8D 44 24 0C 89 7C 24 08 C7 44 24 10 ?? ?? ?? ?? C7 44 24 0C ?? ?? ?? ?? 89 44 24 14 8B 74 24 70 8D 4C 24 18 56 89 7C 24 60 E8 ?? ?? ?? ?? 8B 76 08 8D 4C 24 2C 56 57 C6 44 24 64 01 E8 ?? ?? ?? ?? 8D 4C 24 40 C6 44 24 5C 02 E8 ?? ?? ?? ?? C7 44 24 0C ?? ?? ?? ?? 8B 4C 24 6C 8B 54 24 68 8B 74 24 64 51 52 56 8D 4C 24 18 C7 44 24 68 03 00 00 00 E8 ?? ?? ?? ?? 8B 7C 24 4C 8B 4C 24 48 8B D7 33 C0 F3 ', ' 6A FF 68 ?? ?? ?? ?? 64 A1 00 00 00 00 50 64 89 25 00 00 00 00 83 EC 34 56 57 33 FF 8D 44 24 0C 89 7C 24 08 C7 44 24 10 ?? ?? ?? ?? C7 44 24 0C ?? ?? ?? ?? 89 44 24 14 8B 74 24 58 8D 4C 24 18 56 89 7C 24 48 E8 ?? ?? ?? ?? 8B 0E C6 44 24 44 01 51 57 8D 4C 24 2C E8 ?? ?? ?? ?? 8D 4C 24 30 C6 44 24 44 02 E8 ?? ?? ?? ?? C7 44 24 0C ?? ?? ?? ?? 8B 54 24 54 8B 44 24 50 8B 74 24 4C 52 50 56 8D 4C 24 18 C7 44 24 50 03 00 00 00 E8 ?? ?? ?? ?? 8B 4C 24 30 8B 7C 24 34 33 C0 F3 AB 8B 4C ']",1580,[],0,crypto_signatures,508,0
CryptoPP_modulo,[],any of them,"[' 83 EC 20 53 55 8B 6C 24 2C 8B D9 85 ED 89 5C 24 08 75 18 8D 4C 24 0C E8 ?? ?? ?? ?? 8D 44 24 0C 68 ?? ?? ?? ?? 50 E8 ?? ?? ?? ?? 8D 4D FF 56 85 CD 57 75 09 8B 53 04 8B 02 23 C1 EB 76 8B CB E8 ?? ?? ?? ?? 83 FD 05 8B C8 77 2D 33 F6 33 FF 49 85 C0 74 18 8B 53 04 8D 41 01 8D 14 8A 8B 0A 03 F1 83 D7 00 48 83 EA 04 85 C0 77 F1 6A 00 55 57 56 E8 ?? ?? ?? ?? EB 3B 33 C0 8B D1 49 85 D2 74 32 8B 54 24 10 33 DB 8D 71 01 8B 52 04 8D 3C 8A 8B 17 33 ED 0B C5 8B 6C 24 34 33 C9 53 0B CA 55 ', ' 6A FF 68 ?? ?? ?? ?? 64 A1 00 00 00 00 50 64 89 25 00 00 00 00 83 EC 2C 56 57 8B F1 33 FF 8D 4C 24 20 89 7C 24 08 E8 ?? ?? ?? ?? 8D 4C 24 0C 89 7C 24 3C E8 ?? ?? ?? ?? 8B 44 24 48 8D 4C 24 0C 50 56 8D 54 24 28 51 52 C6 44 24 4C 01 E8 ?? ?? ?? ?? 8B 74 24 54 83 C4 10 8D 44 24 20 8B CE 50 E8 ?? ?? ?? ?? 8B 7C 24 18 8B 4C 24 14 8B D7 33 C0 F3 AB 52 E8 ?? ?? ?? ?? 8B 7C 24 30 8B 4C 24 2C 8B D7 33 C0 C7 44 24 10 ?? ?? ?? ?? 52 F3 AB E8 ?? ?? ?? ?? 8B 4C 24 3C 83 C4 08 8B C6 64 89 ', ' 83 EC 24 53 55 8B 6C 24 30 8B D9 85 ED 89 5C 24 08 75 18 8D 4C 24 0C E8 ?? ?? ?? ?? 8D 44 24 0C 68 ?? ?? ?? ?? 50 E8 ?? ?? ?? ?? 8D 4D FF 56 85 CD 57 75 09 8B 53 0C 8B 02 23 C1 EB 76 8B CB E8 ?? ?? ?? ?? 83 FD 05 8B C8 77 2D 33 F6 33 FF 49 85 C0 74 18 8B 53 0C 8D 41 01 8D 14 8A 8B 0A 03 F1 83 D7 00 48 83 EA 04 85 C0 77 F1 6A 00 55 57 56 E8 ?? ?? ?? ?? EB 3B 33 C0 8B D1 49 85 D2 74 32 8B 54 24 10 33 DB 8D 71 01 8B 52 0C 8D 3C 8A 8B 17 33 ED 0B C5 8B 6C 24 38 33 C9 53 0B CA 55 ', ' 6A FF 68 ?? ?? ?? ?? 64 A1 00 00 00 00 50 64 89 25 00 00 00 00 83 EC 1C 56 57 8B F1 33 FF 8D 4C 24 0C 89 7C 24 08 E8 ?? ?? ?? ?? 8D 4C 24 18 89 7C 24 2C E8 ?? ?? ?? ?? 8B 44 24 38 8D 4C 24 18 50 56 8D 54 24 14 51 52 C6 44 24 3C 01 E8 ?? ?? ?? ?? 8B 74 24 44 83 C4 10 8D 44 24 0C 8B CE 50 E8 ?? ?? ?? ?? 8B 4C 24 18 8B 7C 24 1C 33 C0 F3 AB 8B 4C 24 1C 51 E8 ?? ?? ?? ?? 8B 4C 24 10 8B 7C 24 14 33 C0 F3 AB 8B 54 24 14 52 E8 ?? ?? ?? ?? 8B 4C 24 2C 83 C4 08 8B C6 64 89 0D 00 00 00 ']",1580,[],0,crypto_signatures,508,0
FGint_MontgomeryModExp,[],any of them,"[' 55 8B EC 83 C4 ?? 53 56 57 33 DB 89 5D ?? 8B F1 8B DA 89 45 ?? 8B 7D 08 8D 45 F4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 EC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 E4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 DC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 ?? 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 8D 55 D4 B8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8B CF 8B D6 8B 45 FC E8 ?? ?? ?? ?? 8D 55 D4 8B C7 E8 ?? ?? ?? ?? 3C 02 75 0D 8D 45 D4 E8 ?? ?? ?? ?? E9 ', ' 55 8B EC 83 C4 ?? 53 56 57 33 DB 89 5D ?? 8B F1 8B DA 89 45 ?? 8D 45 F4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 EC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 E4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 DC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 D4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 8D 55 D4 B8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8B CF 8B D6 8B 45 FC E8 ?? ?? ?? ?? 8D 55 D4 8B C7 E8 ?? ?? ?? ?? 3C 02 75 0D 8D 45 D4 E8 ?? ?? ?? ?? E9 ', ' 55 8B EC 83 C4 ?? 53 56 57 33 DB 89 5D ?? 8B F1 8B DA 89 45 ?? 8B 7D 08 8D 45 F4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 EC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 E4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 DC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 ?? 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 ?? 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 ?? 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 8D 55 D4 B8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8B CF 8B D6 8B 45 ?? E8 ?? ?? ?? ?? 8D 55 D4 8B C7 E8 ?? ?? ?? ?? 3C 02 75 0D 8D 45 D4 E8 ?? ?? ?? ?? E9 ', ' 55 8B EC 83 C4 ?? 53 56 57 33 DB 89 5D ?? 8B F1 8B DA 89 45 D0 8B 7D 08 8D 45 F4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 EC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 E4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 DC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 D4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 33 C0 55 68 47 4C 47 00 64 FF 30 64 89 20 8D 55 D4 B8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8B CF 8B D6 8B 45 D0 E8 ?? ?? ?? ?? 8D 55 D4 8B C7 E8 ?? ?? ?? ?? 3C 02 75 0D 8D 45 D4 E8 ?? ?? ?? ?? E9 02 02 00 00 ']",1580,[],0,crypto_signatures,508,0
FGint_FGIntModExp,[],$c0,[' 55 8B EC 83 C4 E8 53 56 57 33 DB 89 5D ?? 8B F1 89 55 ?? 8B D8 8B 7D 08 8D 45 F4 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 45 EC 8B 15 ?? ?? ?? ?? E8 ?? ?? ?? ?? 33 C0 55 68 ?? ?? ?? ?? 64 FF 30 64 89 20 8B 46 04 8B 40 04 83 E0 01 83 F8 01 75 0F 57 8B CE 8B 55 ?? 8B C3 E8 ?? ?? ?? ?? EB ?? 8D 55 ?? 8B 45 ?? E8 ?? ?? ?? ?? 8B D7 B8 ?? ?? ?? ?? E8 ?? ?? ?? ?? 8D 55 F4 8B C3 E8 ?? ?? ?? ?? 8B 45 '],1580,[],0,crypto_signatures,508,0
